,Id,school_number,school_type,name,short_name,address,zipcode,location,student,tel,email,is_big,community,is_rural
4046,0,170483,Gymnasium,Johannes-Althusius-Gymnasium,"Bad Berleburg, Gym Johannes-Althusius",Im Herrengarten 11,57319,Bad Berleburg,509,027517169,170483@schule.nrw.de,1,Siegen-Wittgenstein,1
4047,0,170483,Gymnasium,Johannes-Althusius-Gymnasium,"Bad Berleburg, Gym Johannes-Althusius",Im Herrengarten 11,57319,Bad Berleburg,509,027517169,170483@schule.nrw.de,1,Siegen-Wittgenstein,1
4048,0,170483,Gymnasium,Johannes-Althusius-Gymnasium,"Bad Berleburg, Gym Johannes-Althusius",Im Herrengarten 11,57319,Bad Berleburg,509,027517169,170483@schule.nrw.de,1,Siegen-Wittgenstein,1
4049,0,170483,Gymnasium,Johannes-Althusius-Gymnasium,"Bad Berleburg, Gym Johannes-Althusius",Im Herrengarten 11,57319,Bad Berleburg,509,027517169,170483@schule.nrw.de,1,Siegen-Wittgenstein,1
4050,0,170483,Gymnasium,Johannes-Althusius-Gymnasium,"Bad Berleburg, Gym Johannes-Althusius",Im Herrengarten 11,57319,Bad Berleburg,509,027517169,170483@schule.nrw.de,1,Siegen-Wittgenstein,1
4051,0,170495,Gymnasium,Priv. Gymnasium Schloß Wittgenstein,"Bad Laasphe, Gym Schloß Wittgenstein",Schloß Wittgenstein 6,57334,Bad Laasphe,431,027524743322,170495@schule.nrw.de,0,Siegen-Wittgenstein,1
4052,0,170501,Gymnasium,Städt. Gymnasium,"Bad Laasphe, Gym Steinackerstr.",Steinackerstr. 10,57334,Bad Laasphe,500,0275220830,170501@schule.nrw.de,1,Siegen-Wittgenstein,1
4053,0,170513,Weiterbildungskolleg,Städtisches Weiterbildungskolleg,"Düsseldorf, WBK RS Gym St.-Franziskus",St.-Franziskus-Str. 121,40470,Düsseldorf,414,02118998350,170513@schule.nrw.de,0,"Düsseldorf, Stadt",0
4054,0,170537,Weiterbildungskolleg,Weiterbildungskolleg des Bistums Essen,"Essen, WBK Gym Nikolaus-Groß",Franziskanerstr. 67,45139,Essen,401,0201274060,170537@schule.nrw.de,0,"Essen, Stadt",0
4055,0,170562,Weiterbildungskolleg,Weiterbildungskolleg Linker Niederrhein,"Viersen, WBK RS, Gym Linker Niederrhein",Nikolaus-Groß-Str. 9,41751,Viersen,471,02162392430,170562@schule.nrw.de,1,Viersen,1
4056,0,170574,Weiterbildungskolleg,Weiterbildungskolleg,"Bonn, WBK RS, Gym, KOL Langwartweg",Langwartweg 72,53129,Bonn,515,0228777660,170574@schule.nrw.de,1,"Bonn, Stadt",0
4057,0,170586,Weiterbildungskolleg,Weiterbildungskolleg - Sek. I u. II,"Köln, WBK RS, Gym Gereonsmühlengasse",Gereonsmühlengasse 4,50670,Köln,641,022122191960,170586@schule.nrw.de,1,"Köln, Stadt",0
4058,0,170598,Weiterbildungskolleg,Weiterbildungskolleg der Städteregion,"Würselen, WBK Gym, Kol Friedrichstraße",Friedrichstr. 72,52146,Würselen,327,0240541150,170598@schule.nrw.de,0,Städteregion Aachen,0
4059,0,170604,Weiterbildungskolleg,Weiterbildungskolleg Emscher-Lippe,"Gelsenkirchen, WBK Gym,KOL Emscher-Lippe",Middelicher Str. 289,45892,Gelsenkirchen,305,0209811260,170604@schule.nrw.de,0,"Gelsenkirchen, Stadt",0
4060,0,170628,Weiterbildungskolleg,Weiterbildungskolleg,"Düsseldorf,WBK KOL Wilhelm-Heinrich-Rieh",Am Hackenbruch 35,40231,Düsseldorf,310,02119216824,170628@schule.nrw.de,0,"Düsseldorf, Stadt",0
4061,0,170630,Weiterbildungskolleg,Weiterbildungskolleg der Stadt Essen,"Essen, WBK KOL Ruhr-Kolleg",Seminarstr. 9,45138,Essen,270,0201263640,170630@schule.nrw.de,0,"Essen, Stadt",0
4062,0,170641,Weiterbildungskolleg,"Erzbischöfl.Friedrich-Spee-Kolleg,Staatl","Neuss, WBK Kol, RS Friedrich-Spee-Kolleg",Paracelsusstr. 8,41464,Neuss,274,0213198160,170641@schule.nrw.de,0,Rhein-Kreis Neuss,1
4063,0,170653,Weiterbildungskolleg,Staatl. Weiterbildungskolleg,"Oberhausen, WBK KOL Niederrhein",Wehrstr. 69,46047,Oberhausen,197,0208880870,170653@schule.nrw.de,0,"Oberhausen, Stadt",0
4064,0,170665,Weiterbildungskolleg,Köln-Kolleg,"Köln, WBK KOL Judenkirchhofsweg",Judenkirchhofsweg 6,50679,Köln,469,022135588670,170665@schule.nrw.de,1,"Köln, Stadt",0
4065,0,170677,Weiterbildungskolleg,Overberg-Kolleg,"Münster, WBK KOL Overberg",Fliednerstr. 25,48149,Münster,325,02518469210,170677@schule.nrw.de,0,"Münster, Stadt",0
4066,0,170689,Weiterbildungskolleg,Comenius Kolleg Weiterbildungskolleg,"Mettingen, WBK KOL Comenius Kolleg",Sunderstr. 15-17,49497,Mettingen,326,054522358,170689@schule.nrw.de,0,Steinfurt,1
4067,0,170690,Weiterbildungskolleg,Westfalen-Kolleg Bielefeld,"Bielefeld, WBK KOL Westfalen",Brückenstr. 72,33607,Bielefeld,268,0521927340,170690@schule.nrw.de,0,"Bielefeld, Stadt",0
4068,0,170720,Weiterbildungskolleg,Westfalen-Kolleg Paderborn,"Paderborn, WBK KOL, Gym Westfalen",Fürstenweg 17 b,33102,Paderborn,360,05251132910,170720@schule.nrw.de,0,Paderborn,1
4069,0,170732,Weiterbildungskolleg,Westfalen-Kolleg,"Dortmund, WBK KOL Westfalen",Rheinische Str. 67,44137,Dortmund,789,02315012400,170732@schule.nrw.de,1,"Dortmund, Stadt",0
4070,0,170768,Berufskolleg,Albrecht-Dürer-Berufskolleg,"Düsseldorf, BK Albrecht-Dürer",Paulsmühlenstr. 1,40597,Düsseldorf,3469,02118997300,170768@schule.nrw.de,1,"Düsseldorf, Stadt",0
4071,0,170770,Berufskolleg,Leo-Statz-Berufskolleg,"Düsseldorf, BK Leo-Statz",Friedenstr. 29,40219,Düsseldorf,1903,02118924828,170770@schule.nrw.de,1,"Düsseldorf, Stadt",0
4072,0,170781,Berufskolleg,Walter-Eucken-Berufskolleg,"Düsseldorf,BK Walter-Eucken-Berufskolleg",Suitbertusstr. 163-165,40223,Düsseldorf,2769,02118927300,170781@schule.nrw.de,1,"Düsseldorf, Stadt",0
4073,0,170793,Berufskolleg,Max-Weber-Berufskolleg,"Düsseldorf, BK Max-Weber-Berufskolleg",Suitbertusstr. 163-165,40223,Düsseldorf,2821,02118927342,170793@schule.nrw.de,1,"Düsseldorf, Stadt",0
4074,0,170926,Berufskolleg,Weber-Schule,"Düsseldorf, BK Weber-Schule",Emanuel-Leutze-Str. 8,40547,Düsseldorf,66,02115202450,170926@schule.nrw.de,0,"Düsseldorf, Stadt",0
4075,0,170963,Berufskolleg,Berufskolleg Kaiserswerther Diakonie,"Düsseldorf, BK Kaiserswerther Diakonie",Alte Landstr. 179 e,40489,Düsseldorf,575,02114093453,170963@schule.nrw.de,1,"Düsseldorf, Stadt",0
4076,0,170975,Berufskolleg,St.Ursula-Berufskolleg,"Düsseldorf, BK St.Ursula",Eiskellerstr. 11,40213,Düsseldorf,595,0211322394,170975@schule.nrw.de,1,"Düsseldorf, Stadt",0
4077,0,171529,Berufskolleg,Kaufmännisches Berufskolleg DU-Mitte,"Duisburg, BK Mitte",Carstanjenstr. 10,47057,Duisburg,2548,02032838630,171529@schule.nrw.de,1,"Duisburg, Stadt",0
4078,0,171566,Berufskolleg,Berufskolleg Mitte,"Essen, BK Mitte",Schwanenkampstr. 53,45127,Essen,1850,02012451130,171566@schule.nrw.de,1,"Essen, Stadt",0
4079,0,171578,Berufskolleg,Berufskolleg Ost,"Essen, BK Ost",Knaudtstr. 25,45138,Essen,2826,02018840788,171578@schule.nrw.de,1,"Essen, Stadt",0
4080,0,171580,Berufskolleg,Berufskolleg Fleischerhandwerk,"Essen, BK Fleischerhandwerk",Lützowstr. 20,45141,Essen,158,020128953770,171580@schule.nrw.de,0,"Essen, Stadt",0
4081,0,171591,Berufskolleg,Berufskolleg West,"Essen, BK West",Am Westbahnhof 3-5,45144,Essen,1460,02018879330,171591@schule.nrw.de,1,"Essen, Stadt",0
4082,0,171608,Berufskolleg,Heinz-Nixdorf-Berufskolleg,"Essen, BK Heinz-Nixdorf",Dahnstr. 50,45144,Essen,2073,020176060,171608@schule.nrw.de,1,"Essen, Stadt",0
4083,0,171621,Berufskolleg,Hugo-Kükelhaus-Berufskolleg,"Essen, BK Hugo-Kükelhaus",Gärtnerstr. 11,45128,Essen,732,02018840687,171621@schule.nrw.de,1,"Essen, Stadt",0
4084,0,171633,Berufskolleg,Berufskolleg im Bildungspark,"Essen, BK im Bildungspark",Blücherstr. 1,45141,Essen,1601,02018849002,171633@schule.nrw.de,1,"Essen, Stadt",0
4085,0,171645,Berufskolleg,Erich-Brost-Berufskolleg,"Essen, BK Erich-Brost-Berufskolleg",Sachsenstr. 29,45128,Essen,1768,020188480530,171645@schule.nrw.de,1,"Essen, Stadt",0
4086,0,171657,Berufskolleg,Robert-Schuman-Berufskolleg,"Essen, BK Robert-Schuman-Berufskolleg",Sachsenstr. 27,45128,Essen,1697,020188480660,171657@schule.nrw.de,1,"Essen, Stadt",0
4087,0,171827,Berufskolleg,Robert-Schmidt-Berufskolleg,"Essen, BK Robert-Schmidt",Robert-Schmidt-Str. 1,45138,Essen,2292,020186056030,171827@schule.nrw.de,1,"Essen, Stadt",0
4088,0,171839,Berufskolleg,Dore-Jacobs-Berufskolleg,"Essen, BK Dore-Jacobs",Twentmannstr. 125a,45326,Essen,194,02013164575,171839@schule.nrw.de,0,"Essen, Stadt",0
4089,0,171943,Berufskolleg,Johannes-Kessels-Akademie e.V.,"Essen, BK Johannes-Kessels-Akademie",Ludgerusstr. 7,45239,Essen,327,020149859,171943@schule.nrw.de,0,"Essen, Stadt",0
4090,0,171955,Berufskolleg,Berufskolleg der Landwirtschafts-,"Essen, BK Landwirtschaftskammer",Külshammerweg 18-26,45149,Essen,364,0201879650,171955@schule.nrw.de,0,"Essen, Stadt",0
4091,0,172182,Berufskolleg,Berufskolleg Vera Beckers,"Krefeld, BK Vera Beckers",Girmesgath 131,47803,Krefeld,2563,02151623380,172182@schule.nrw.de,1,"Krefeld, Stadt",0
4092,0,172194,Berufskolleg,Berufskolleg Glockenspitz,"Krefeld, BK Glockenspitz",Glockenspitz 348,47809,Krefeld,2006,021515590,172194@schule.nrw.de,1,"Krefeld, Stadt",0
4093,0,172200,Berufskolleg,Berufskolleg Uerdingen,"Krefeld, BK Uerdingen",Alte Krefelder Str. 93,47829,Krefeld,2619,02151498480,172200@schule.nrw.de,1,"Krefeld, Stadt",0
4094,0,172212,Berufskolleg,Berufskolleg Kaufmannsschule,"Krefeld, BK Neuer Weg",Neuer Weg 121,47803,Krefeld,2217,021517658101,172212@schule.nrw.de,1,"Krefeld, Stadt",0
4096,0,172236,Berufskolleg,Städt. Berufskolleg,"Leverkusen, BK Bismarckstr.",Bismarckstr. 211,51373,Leverkusen,1402,0214373410,172236@schule.nrw.de,1,"Leverkusen, Stadt",0
4097,0,172250,Berufskolleg,Geschwister-Scholl-Berufskolleg,"Leverkusen, BK Geschwister-Scholl",Bismarckstr. 207-209,51373,Leverkusen,1464,0214373310,172250@schule.nrw.de,1,"Leverkusen, Stadt",0
4098,0,172420,Berufskolleg,Bischöfliche Liebfrauenschule,"Mönchengladbach, BK Liebfrauenschule",Bettrather Str. 20,41061,Mönchengladbach,661,0216186059,172420@schule.nrw.de,1,"Mönchengladbach, Stadt",0
4099,0,172455,Berufskolleg,Berufskolleg Volksgartenstraße,"Mönchengladbach, BK Volksgartenstr.",Volksgartenstr. 124,41065,Mönchengladbach,2173,02161493930,172455@schule.nrw.de,1,"Mönchengladbach, Stadt",0
4100,0,172467,Berufskolleg,Berufskolleg Platz der Republik,"Mönchengladbach, BK Platz der Republik",Platz der Republik 1,41065,Mönchengladbach,2104,0216149160,172467@schule.nrw.de,1,"Mönchengladbach, Stadt",0
4101,0,172509,Berufskolleg,Berufskolleg Lehnerstraße,"Mülheim an der Ruhr, BK Lehnerstraße",Lehnerstr. 67,45481,Mülheim an der Ruhr,1358,02084554740,172509@schule.nrw.de,1,"Mülheim an der Ruhr, Stadt",0
4102,0,172510,Berufskolleg,Berufskolleg Stadtmitte,"Mülheim an der Ruhr, BK Stadtmitte",Kluse 24-42,45470,Mülheim an der Ruhr,1763,02084554610,172510@schule.nrw.de,1,"Mülheim an der Ruhr, Stadt",0
4103,0,172662,Berufskolleg,Erzbischöfliches Berufskolleg Neuss,"Neuss, BK Erzbischöfliches Berufskolleg",Kapitelstr. 36,41460,Neuss,714,02131718866,172662@schule.nrw.de,1,Rhein-Kreis Neuss,1
4104,0,172686,Berufskolleg,Berufskolleg für Technik und Informatik,"Neuss, BK Technik und Informatik",Hammfelddamm 2,41460,Neuss,1604,021313660101,172686@schule.nrw.de,1,Rhein-Kreis Neuss,1
4105,0,172698,Berufskolleg,Berufsbildungszentrum Weingartstraße,"Neuss, BK Berufsbildungszentrum Weingart",Weingartstr. 59-61,41464,Neuss,2556,0213174070,172698@schule.nrw.de,1,Rhein-Kreis Neuss,1
4106,0,172728,Berufskolleg,Hans-Böckler-Berufskolleg,"Oberhausen, BK Hans-Böckler-Berufskolleg",Otto-Dibelius-Str. 9,46045,Oberhausen,1995,0208437330,172728@schule.nrw.de,1,"Oberhausen, Stadt",0
4107,0,172741,Berufskolleg,Käthe-Kollwitz-Berufskolleg,"Oberhausen, BK Käthe-Kollwitz",Richard-Wagner-Allee 40,46117,Oberhausen,1115,02086904480,172741@schule.nrw.de,1,"Oberhausen, Stadt",0
4108,0,172935,Berufskolleg,Berufskolleg Technik,"Remscheid, BK Technik",Neuenkamper Str. 55,42855,Remscheid,1464,021914617000,172935@schule.nrw.de,1,"Remscheid, Stadt",0
4109,0,172947,Berufskolleg,Käthe-Kollwitz-Berufskolleg,"Remscheid, BK Käthe-Kollwitz",Freiheitstr. 146,42853,Remscheid,757,02191782063,172947@schule.nrw.de,1,"Remscheid, Stadt",0
4110,0,172959,Berufskolleg,Berufskolleg Wirtschaft und Verwaltung,"Remscheid, BK Wirtschaft u. Verwaltung",Stuttgarter Str. 13,42853,Remscheid,1308,02191499450,172959@schule.nrw.de,1,"Remscheid, Stadt",0
4111,0,172972,Berufskolleg,Maria-Lenssen-Berufskolleg,"Mönchengladbach, BK Maria-Lenssen",Werner-Gilles-Str. 20-32,41236,Mönchengladbach,1081,02166628770,172972@schule.nrw.de,1,"Mönchengladbach, Stadt",0
4112,0,172996,Berufskolleg,Berufskolleg Rheydt-Mülfort,"Mönchengladbach, BK Rheydt-Mülf. Technik",Mülgaustr. 361,41238,Mönchengladbach,1377,02166919940,172996@schule.nrw.de,1,"Mönchengladbach, Stadt",0
4113,0,173009,Berufskolleg,Berufskolleg Rheydt-Mülfort,"Mönchengladbach,BK Rheydt-Mülf.Wirt/Verw",Bruchstr. 58,41238,Mönchengladbach,1286,02166917920,173009@schule.nrw.de,1,"Mönchengladbach, Stadt",0
4114,0,173101,Berufskolleg,Friedrich-List-Berufskolleg,"Solingen, BK Friedrich-List",Burgstr. 65,42655,Solingen,1043,0212599040,173101@schule.nrw.de,1,"Solingen, Stadt",0
4115,0,173113,Berufskolleg,Berufskolleg der Zentralfachschule,"Solingen, BK Zentralfachschule/Süßwaren",De-Leuw-Str. 3-9,42653,Solingen,455,021259610,173113@schule.nrw.de,1,"Solingen, Stadt",0
4116,0,173125,Berufskolleg,Technisches Berufskolleg Solingen,"Solingen, BK Technik",Oligschlägerweg 9,42655,Solingen,1522,0212223800,173125@schule.nrw.de,1,"Solingen, Stadt",0
4117,0,173137,Berufskolleg,Mildred-Scheel-Berufskolleg,"Solingen, BK Mildred-Scheel-Berufskolleg",Beethovenstr. 225,42655,Solingen,914,0212599810,173137@schule.nrw.de,1,"Solingen, Stadt",0
4118,0,173162,Berufskolleg,Berufskolleg Barmen,"Wuppertal, BK Barmen",Sternstr. 75,42275,Wuppertal,1708,02025636648,173162@schule.nrw.de,1,"Wuppertal, Stadt",0
4119,0,173174,Berufskolleg,Berufskolleg Elberfeld,"Wuppertal, BK Elberfeld",Bundesallee 222,42103,Wuppertal,2053,02025632303,173174@schule.nrw.de,1,"Wuppertal, Stadt",0
4120,0,173186,Berufskolleg,Berufskolleg am Haspel,"Wuppertal, BK am Haspel",Haspeler Str. 25,42285,Wuppertal,2329,0202698320,173186@schule.nrw.de,1,"Wuppertal, Stadt",0
4121,0,173198,Berufskolleg,Berufskolleg Kohlstraße,"Wuppertal, BK Kohlstraße",Kohlstr. 11,42109,Wuppertal,1468,02025632151,173198@schule.nrw.de,1,"Wuppertal, Stadt",0
4122,0,173216,Berufskolleg,Evangelisches Berufskolleg der,"Wuppertal, BK Diakonie Aprath",Straßburger Str. 39,42107,Wuppertal,354,0202870660,173216@schule.nrw.de,0,"Wuppertal, Stadt",0
4123,0,173423,Berufskolleg,Berufskolleg Dinslaken,"Dinslaken, BK Wiesenstr.",Wiesenstr. 45-47,46535,Dinslaken,2064,0206447700,173423@schule.nrw.de,1,Wesel,1
4124,0,173472,Berufskolleg,Berufskolleg Hilden,"Hilden, BK Am Hölterhöfchen",Am Holterhöfchen 34,40724,Hilden,2289,0210396610,173472@schule.nrw.de,1,Mettmann,1
4125,0,173551,Berufskolleg,Berufskolleg Neandertal,"Mettmann, BK Neandertal",Koenneckestr. 25,40822,Mettmann,2065,0210495040,173551@schule.nrw.de,1,Mettmann,1
4126,0,173563,Berufskolleg,Adam-Josef-Cüppers-Berufskolleg Ratingen,"Ratingen, BK Adam-Josef-Cüppers",Minoritenstr. 10,40878,Ratingen,1486,0210271120,173563@schule.nrw.de,1,Mettmann,1
4127,0,173575,Berufskolleg,Berufskolleg Niederberg,"Velbert, BK Niederberg",Langenberger Str. 120,42551,Velbert,1716,0205131060,173575@schule.nrw.de,1,Mettmann,1
4128,0,173599,Berufskolleg,Berufskolleg Bleibergquelle,"Velbert, BK Bleibergquelle",Bleibergstr. 145,42551,Velbert,571,02051417410,173599@schule.nrw.de,1,Mettmann,1
4129,0,173654,Berufskolleg,"Berufskolleg im Europäischen Bildungs-,","Bochum,BK Europ.Bildungsz.Immobilienwirt",Springorumallee 20,44795,Bochum,1560,02349447500,173654@schule.nrw.de,1,"Bochum, Stadt",0
4130,0,173691,Berufskolleg,Liebfrauenschule Geldern,"Geldern, BK Liebfrauenschule",Weseler Str. 15,47608,Geldern,786,0283197610100,173691@schule.nrw.de,1,Kleve,1
4131,0,173708,Berufskolleg,Berufskolleg des Kreises Kleve,"Geldern, BK Am Nierspark",Am Nierspark 35,47608,Geldern,2295,0283192300,173708@schule.nrw.de,1,Kleve,1
4132,0,173757,Berufskolleg,Berufsbildungszentrum Grevenbroich,"Grevenbroich,BK Berufsbildungsz.Grevenbr",Bergheimer Str. 53,41515,Grevenbroich,1994,0218169070,173757@schule.nrw.de,1,Rhein-Kreis Neuss,1
4133,0,173782,Berufskolleg,Berufsbildungszentrum Dormagen,"Dormagen, BK Berufsbildungszentrum",Willy-Brandt-Platz 5,41539,Dormagen,1426,0213324740,173782@schule.nrw.de,1,Rhein-Kreis Neuss,1
4134,0,173794,Berufskolleg,Rhein-Maas-Berufskolleg,"Kempen, BK Rhein-Maas-Berufskolleg",Kleinbahnstr. 61,47906,Kempen,2839,0215214670,173794@schule.nrw.de,1,Viersen,1
4135,0,173897,Berufskolleg,Berufskolleg Viersen-Dülken,"Viersen, BK Viersen-Dülken",Heesstr. 95,41751,Viersen,2306,02162954970,173897@schule.nrw.de,1,Viersen,1
4136,0,173988,Berufskolleg,Berufskolleg der Landwirtschafts-,"Kleve, BK Landwirtschaftskammer",Elsenpaß 5,47533,Kleve,86,028219960,173988@schule.nrw.de,0,Kleve,1
4137,0,173990,Berufskolleg,Berufskolleg des Kreises Kleve,"Kleve, BK des Kreises Kleve",Felix-Roeloffs-Str. 7,47533,Kleve,4591,0282174470,173990@schule.nrw.de,1,Kleve,1
4138,0,174002,Berufskolleg,Schiffer-Berufskolleg RHEIN,"Duisburg, BK Schiffer",Bürgermeister-Wendel-Platz 1,47198,Duisburg,409,02066218910,174002@schule.nrw.de,0,"Duisburg, Stadt",0
4139,0,174075,Berufskolleg,Mercator-Berufskolleg,"Moers, BK Mercator",An der Berufsschule 3,47441,Moers,2155,0284193690,174075@schule.nrw.de,1,Wesel,1
4140,0,174087,Berufskolleg,Hermann-Gmeiner-Berufskolleg,"Moers, BK Hermann-Gmeiner",Landwehrstr. 31,47441,Moers,1149,028419081980,174087@schule.nrw.de,1,Wesel,1
4141,0,174105,Berufskolleg,Berufskolleg für Technik Moers,"Moers, BK für Technik Moers",Repelener Str. 101,47441,Moers,1718,0284128064,174105@schule.nrw.de,1,Wesel,1
4142,0,174180,Berufskolleg,Placidahaus Xanten,"Xanten, BK Placidahaus",Kapitel 19,46509,Xanten,378,028019889300,174180@schule.nrw.de,0,Wesel,1
4143,0,174210,Berufskolleg,Berufskolleg Wesel,"Wesel, BK Wesel",Hamminkelner Landstr. 38b,46483,Wesel,3375,0281966610,174210@schule.nrw.de,1,Wesel,1
4144,0,174518,Berufskolleg,Heinrich-Hertz-Europakolleg,"Bonn, BK Heinrich-Hertz-Europakolleg",Herseler Str. 1,53117,Bonn,3449,0228777000,174518@schule.nrw.de,1,"Bonn, Stadt",0
4145,0,174520,Berufskolleg,Robert-Wetzlar-Berufskolleg,"Bonn, BK Robert-Wetzlar",Kölnstr. 229,53117,Bonn,2202,0228777061,174520@schule.nrw.de,1,"Bonn, Stadt",0
4146,0,174543,Berufskolleg,Ludwig-Erhard-Berufskolleg,"Bonn, BK Ludwig-Erhard",Kölnstr. 235,53117,Bonn,2752,0228777050,174543@schule.nrw.de,1,"Bonn, Stadt",0
4147,0,174555,Berufskolleg,Berufskolleg der Landwirtschafts-,"Köln, BK der Landwirtschaftskammer NRW",Gartenstr. 11,50765,Köln,95,02215340220,174555@schule.nrw.de,0,"Köln, Stadt",0
4148,0,174580,Berufskolleg,Berufskolleg,"Bonn, BK Rochusstraße",Rochusstr. 30,53123,Bonn,1806,0228526800,174580@schule.nrw.de,1,"Bonn, Stadt",0
4149,0,174592,Berufskolleg,Friedrich-List-Berufskolleg,"Bonn, BK Friedrich-List",Plittersdorfer Str. 48,53173,Bonn,2317,0228777200,174592@schule.nrw.de,1,"Bonn, Stadt",0
4150,0,174970,Berufskolleg,Stadt Köln,"Köln, BK an der Lindenstraße",Lindenstr. 78,50674,Köln,3430,02219216890,174970@schule.nrw.de,1,"Köln, Stadt",0
4151,0,175006,Berufskolleg,Anna-Herrmann-Schule,"Kerpen, BK Anna-Hermann-Schule",Rathausstr. 20-22,50169,Kerpen,126,022732850,175006@schule.nrw.de,0,Rhein-Erft-Kreis,1
4152,0,175018,Berufskolleg,Berufskolleg Humboldtstraße,"Köln, BK Humboldtstr.",Humboldtstr. 41,50676,Köln,1950,022122191683,175018@schule.nrw.de,1,"Köln, Stadt",0
4153,0,175020,Berufskolleg,Richard-Riemerschmid-Schule,"Köln, BK Richard-Riemenschmid-Schule",Heinrichstr. 51,50676,Köln,1132,022122191970,175020@schule.nrw.de,1,"Köln, Stadt",0
4154,0,175031,Berufskolleg,Stadt Köln,"Köln, BK Deutzer Freiheit",Eumeniusstr. 4,50679,Köln,1679,0221981780,175031@schule.nrw.de,1,"Köln, Stadt",0
4155,0,175043,Berufskolleg,Stadt Köln,"Köln, BK Hans-Böckler",Eitorfer Str. 18-20,50679,Köln,1982,022122191145,175043@schule.nrw.de,1,"Köln, Stadt",0
4156,0,175055,Berufskolleg,Stadt Köln,"Köln, BK Georg-Simon-Ohm-Schule",Westerwaldstr. 92,51105,Köln,2447,02218391320,175055@schule.nrw.de,1,"Köln, Stadt",0
4157,0,175067,Berufskolleg,Berufskolleg Kartäuserwall,"Köln, BK Kartäuserwall",Kartäuserwall 30,50676,Köln,1397,022122191930,175067@schule.nrw.de,1,"Köln, Stadt",0
4158,0,175092,Berufskolleg,Stadt Köln,"Köln, BK Nicolaus-August-Otto",Eitorfer Str. 16,50679,Köln,1660,022122191141,175092@schule.nrw.de,1,"Köln, Stadt",0
4159,0,175122,Berufskolleg,Stadt Köln,"Köln, BK Südstadt",Zugweg 48,50677,Köln,2236,02213402630,175122@schule.nrw.de,1,"Köln, Stadt",0
4160,0,175134,Berufskolleg,Joseph-DuMont-Berufskolleg,"Köln, BK Joseph-DuMont",Escher Str. 217,50739,Köln,2477,0221179030,175134@schule.nrw.de,1,"Köln, Stadt",0
4161,0,175225,Berufskolleg,Stadt Köln,"Köln, BK Alfred-Müller-Armack",Brüggener Str. 1,50969,Köln,2589,02218201350,175225@schule.nrw.de,1,"Köln, Stadt",0
4162,0,175274,Berufskolleg,Stadt Köln,"Köln, BK Ulrepforte",Ulrichgasse 1-3,50678,Köln,1760,022122191655,175274@schule.nrw.de,1,"Köln, Stadt",0
4163,0,175316,Berufskolleg,Berufskolleg des Erzbistums Köln,"Köln, BK des Erzbistums Köln",Berrenrather Str. 121,50937,Köln,1134,02213377180,175316@schule.nrw.de,1,"Köln, Stadt",0
4164,0,175390,Berufskolleg,Rheinische Akademie Köln gGmbH,"Köln, BK Rheinische Akademie gGmbH",Vogelsanger Str. 295,50825,Köln,451,0221546870,175390@schule.nrw.de,1,"Köln, Stadt",0
4165,0,175407,Berufskolleg,Fachschule des Möbelhandels-Berufskolleg,"Köln, BK Fachschule des Möbelhandels",Frangenheimstr. 6,50931,Köln,500,0221940130,175407@schule.nrw.de,1,"Köln, Stadt",0
4166,0,175420,Berufskolleg,Berufskolleg des Rhein-Erft-Kreises,"Bergheim, BK Kettelerstr.",Kettelerstr. 2,50126,Bergheim,1036,0227147910,175420@schule.nrw.de,1,Rhein-Erft-Kreis,1
4167,0,175456,Berufskolleg,Thomas-Eßer-Berufskolleg,"Euskirchen, BK Thomas-Eßer",Kommerner Str. 137,53879,Euskirchen,2094,02251957080,175456@schule.nrw.de,1,Euskirchen,1
4168,0,175493,Berufskolleg,Berufskolleg St.Nikolaus Stift Füssenich,"Zülpich, BK St. Nikolaus Stift Füssenich",Brüsseler Str. 68,53909,Zülpich,562,0225294360,175493@schule.nrw.de,1,Euskirchen,1
4169,0,175500,Berufskolleg,Berufskolleg Eifel,"Kall, BK Eifel",Loshardt 2,53925,Kall,1247,0244177970,175500@schule.nrw.de,1,Euskirchen,1
4170,0,175560,Berufskolleg,Karl-Schiller-Berufskolleg,"Brühl, BK Karl-Schiller",Bonnstr. 200,50321,Brühl,1485,0223276210,175560@schule.nrw.de,1,Rhein-Erft-Kreis,1
4171,0,175572,Berufskolleg,Nell-Breuning-Berufskolleg,"Frechen, BK Nell-Breuning-Berufskolleg",Antoniusstr. 15,50226,Frechen,1620,0223493490,175572@schule.nrw.de,1,Rhein-Erft-Kreis,1
4172,0,175584,Berufskolleg,Rheinische Braunkohlenbergschule,"Bergheim,BK Rhein. Braunkohlenbergschule",Auenheimer Str. 27,50129,Bergheim,23,022719957760,175584@schule.nrw.de,0,Rhein-Erft-Kreis,1
4173,0,175626,Berufskolleg,Berufskolleg Michaelshoven,"Köln, BK Michaelshoven",Pfarrer-te-Reh-Str. 5,50999,Köln,647,022199562251,175626@schule.nrw.de,1,"Köln, Stadt",0
4174,0,175651,Berufskolleg,Berufskolleg Oberberg,"Gummersbach, BK Ernäh.Sozialw.Tech.",Ernst-Zimmermann-Str. 26,51645,Gummersbach,2575,0226196800,175651@schule.nrw.de,1,Oberbergischer Kreis,1
4175,0,175663,Berufskolleg,Berufskolleg Oberberg,"Gummersbach, BK Oberberg (Kaufm.)",Hans-Böckler-Str. 5,51643,Gummersbach,1988,0226192960,175663@schule.nrw.de,1,Oberbergischer Kreis,1
